,name,count
4624,pyre-check.client.backend_arguments.LogFile.__init__,1
4625,pyre-check.client.backend_arguments.BaseArguments.get_local_root,1
4626,pyre-check.api.query.ClassHierarchy.superclasses,1
4627,pyre-check.api.tests.daemon_launcher_test.SuccessfulPyreServerStarter.__init__,1
4628,pyre-check.api.tests.daemon_launcher_test.FailedPyreServerStarter.__init__,1
4629,pyre-check.api.tests.daemon_launcher_test.AlwaysFailsRegistrationPyreServerStarter.__init__,1
4630,pyre-check.api.tests.daemon_launcher_test.AlreadyStartedServerStarter.__init__,1
4631,pyre-check.api.query.Location.__init__,1
4632,pyre-check.api.daemon_launcher.PyreServerStarterBase.register_client,1
4633,pyre-check.api.daemon_launcher.PyreServerStarterBase.run,1
4634,pyre-check.api.connection.PyreStartError.__init__,1
4635,set.remove,1
4636,beniget.tests.test_definitions.TestClasses.checkClasses,1
4637,beniget.tests.test_capture.Capture.__init__,1
4638,beniget.tests.test_attributes.Attributes.__init__,1
4639,beniget.beniget.beniget.CollectLocals.__init__,1
4640,beniget.beniget.beniget._CollectFutureImports.__init__,1
4641,beniget.beniget.beniget.DefUseChains.location,1
4642,beniget.beniget.beniget.DefUseChains._first_non_comprehension_scope,1
4643,beniget.beniget.beniget.DefUseChains.process_functions_bodies,1
4644,beniget.beniget.beniget.DefUseChains.process_annotations,1
4645,bool.__or__,1
4646,beniget.beniget.beniget.DefUseChains.visit_annotation,1
4647,beniget.beniget.beniget.DefUseChains.visit_skip_annotation,1
4648,beniget.beniget.beniget.DefUseChains.extend_global,1
4649,beniget.beniget.ordered_set.ordered_set.__contains__,1
4650,beniget.beniget.beniget.DefUseChains.invalid_name_lookup,1
4651,beniget.beniget.beniget.DefUseChains.compute_defs,1
4652,beniget.beniget.beniget.Def._str,1
4653,beniget.beniget.beniget.Def._repr,1
4654,autogpts.phboss-v0.forge.sdk.workspace.LocalWorkspace.exists,1
4655,autogpts.phboss-v0.forge.sdk.workspace.LocalWorkspace.read,1
4656,autogpts.phboss-v0.forge.sdk.workspace.LocalWorkspace.delete,1
4657,autogpts.phboss-v0.forge.sdk.workspace.LocalWorkspace.list,1
4658,autogpts.phboss-v0.forge.sdk.prompting.PromptEngine.get_closest_match,1
4659,autogpts.phboss-v0.forge.sdk.memory.memstore.MemStore.update,1
4660,autogpts.phboss-v0.forge.sdk.memory.memstore.MemStore.query,1
4661,autogpts.phboss-v0.forge.sdk.memory.memstore.MemStore.get,1
4662,autogpts.phboss-v0.forge.sdk.memory.memstore.MemStore.delete,1
4663,autogpts.phboss-v0.forge.sdk.memory.memstore.MemStore.add,1
4664,autogpts.phboss-v0.forge.sdk.forge_log.ConsoleFormatter.__init__,1
4665,autogpts.phboss-v0.forge.sdk.db.AgentDB.__init__,1
4666,autogpts.phboss-v0.forge.sdk.agent.Agent.__init__,1
4667,autogpts.phboss-v0.forge.sdk.db.AgentDB.list_tasks,1
4668,autogpts.phboss-v0.forge.sdk.db.AgentDB.list_steps,1
4669,autogpts.phboss-v0.forge.sdk.db.AgentDB.list_artifacts,1
4670,autogpts.phboss-v0.forge.sdk.db.AgentDB.get_task,1
4671,autogpts.phboss-v0.forge.sdk.db.AgentDB.get_artifact,1
4672,autogpts.phboss-v0.forge.sdk.db.AgentDB.create_task,1
4673,autogpts.phboss-v0.forge.sdk.db.AgentDB.create_artifact,1
4674,autogpts.phboss-v0.forge.sdk.abilities.registry.AbilityRegister.__init__,1
4675,autogpts.phboss-v0.forge.sdk.abilities.registry.AbilityRegister.register_abilities,1
4676,turbo.personas.manager.PersonaManager.display_intro,1
4677,core_plugins.Auto-GPT-Dolly-Plugin.old.dolly.Dolly.disperse,1
4678,core_plugins.Auto-GPT-Dolly-Plugin.old.flock.Flock.max_size,1
4679,core_plugins.Auto-GPT-Dolly-Plugin.old.flock.Flock.size,1
4680,core_plugins.Auto-GPT-Dolly-Plugin.old.dolly.Dolly.__init__,1
4681,core_plugins.Auto-GPT-Dolly-Plugin.old.dolly.Dolly._disperse_settings,1
4682,core_plugins.Auto-GPT-Dolly-Plugin.old.dolly.Dolly._disperse_shell_process,1
4683,core_plugins.Auto-GPT-Dolly-Plugin.old.dolly.Dolly._disperse_instructions,1
4684,autogpt.models.command.Command.short,1
4685,turbo.personas.manager.PersonaManager.prompt_user,1
4686,autogpt.llm.base.ChatSequence.append_once,1
4687,autogpts.hamicekgpt.forge.sdk.workspace.LocalWorkspace.exists,1
4688,autogpts.hamicekgpt.forge.sdk.workspace.LocalWorkspace.read,1
4689,autogpts.hamicekgpt.forge.sdk.workspace.LocalWorkspace.delete,1
4690,autogpts.hamicekgpt.forge.sdk.workspace.LocalWorkspace.list,1
4691,autogpts.hamicekgpt.forge.sdk.prompting.PromptEngine.get_closest_match,1
4692,autogpts.hamicekgpt.forge.sdk.memory.memstore.MemStore.update,1
4693,autogpts.hamicekgpt.forge.sdk.memory.memstore.MemStore.query,1
4694,autogpts.hamicekgpt.forge.sdk.memory.memstore.MemStore.get,1
4695,autogpts.hamicekgpt.forge.sdk.memory.memstore.MemStore.delete,1
4696,autogpts.hamicekgpt.forge.sdk.memory.memstore.MemStore.add,1
4697,autogpts.hamicekgpt.forge.sdk.forge_log.ConsoleFormatter.__init__,1
4698,autogpts.hamicekgpt.forge.sdk.agent.Agent.__init__,1
4699,autogpts.hamicekgpt.forge.sdk.db.AgentDB.__init__,1
4700,autogpts.hamicekgpt.forge.sdk.db.AgentDB.list_tasks,1
4701,autogpts.hamicekgpt.forge.sdk.db.AgentDB.list_steps,1
4702,autogpts.hamicekgpt.forge.sdk.db.AgentDB.list_artifacts,1
4703,autogpts.hamicekgpt.forge.sdk.db.AgentDB.get_task,1
4704,autogpts.hamicekgpt.forge.sdk.db.AgentDB.get_artifact,1
4705,autogpts.hamicekgpt.forge.sdk.db.AgentDB.create_task,1
4706,autogpts.hamicekgpt.forge.sdk.db.AgentDB.create_artifact,1
4707,autogpts.hamicekgpt.forge.sdk.abilities.registry.AbilityRegister.__init__,1
4708,autogpts.hamicekgpt.forge.sdk.abilities.registry.AbilityRegister.register_abilities,1
4709,autogpts.TRAVEL_AGENT.forge.sdk.workspace.LocalWorkspace.exists,1
4710,autogpts.TRAVEL_AGENT.forge.sdk.workspace.LocalWorkspace.read,1
4711,autogpts.TRAVEL_AGENT.forge.sdk.workspace.LocalWorkspace.delete,1
4712,autogpts.TRAVEL_AGENT.forge.sdk.workspace.LocalWorkspace.list,1
4713,autogpts.TRAVEL_AGENT.forge.sdk.prompting.PromptEngine.get_closest_match,1
4714,autogpts.TRAVEL_AGENT.forge.sdk.memory.memstore.MemStore.update,1
4715,autogpts.TRAVEL_AGENT.forge.sdk.memory.memstore.MemStore.query,1
4716,autogpts.TRAVEL_AGENT.forge.sdk.memory.memstore.MemStore.get,1
4717,autogpts.TRAVEL_AGENT.forge.sdk.memory.memstore.MemStore.delete,1
4718,autogpts.TRAVEL_AGENT.forge.sdk.memory.memstore.MemStore.add,1
4719,autogpts.TRAVEL_AGENT.forge.sdk.forge_log.ConsoleFormatter.__init__,1
4720,autogpts.TRAVEL_AGENT.forge.sdk.db.AgentDB.__init__,1
4721,autogpts.TRAVEL_AGENT.forge.sdk.agent.Agent.__init__,1
4722,autogpts.TRAVEL_AGENT.forge.sdk.db.AgentDB.list_tasks,1
4723,autogpts.TRAVEL_AGENT.forge.sdk.db.AgentDB.list_steps,1
4724,autogpts.TRAVEL_AGENT.forge.sdk.db.AgentDB.list_artifacts,1
4725,autogpts.TRAVEL_AGENT.forge.sdk.db.AgentDB.get_task,1
4726,autogpts.TRAVEL_AGENT.forge.sdk.db.AgentDB.get_artifact,1
4727,autogpts.TRAVEL_AGENT.forge.sdk.db.AgentDB.create_task,1
4728,autogpts.TRAVEL_AGENT.forge.sdk.db.AgentDB.create_artifact,1
4729,autogpts.TRAVEL_AGENT.forge.sdk.abilities.registry.AbilityRegister.__init__,1
4730,autogpts.TRAVEL_AGENT.forge.sdk.abilities.registry.AbilityRegister.register_abilities,1
4731,forge.forge.sdk.workspace.LocalWorkspace.exists,1
4732,forge.forge.sdk.workspace.LocalWorkspace.delete,1
4733,forge.forge.sdk.workspace.LocalWorkspace.read,1
4734,forge.forge.sdk.workspace.LocalWorkspace.list,1
4735,forge.forge.sdk.prompting.PromptEngine.get_closest_match,1
4736,forge.forge.sdk.memory.memstore.MemStore.update,1
4737,forge.forge.sdk.memory.memstore.MemStore.query,1
4738,forge.forge.sdk.memory.memstore.MemStore.get,1
4739,forge.forge.sdk.memory.memstore.MemStore.delete,1
4740,forge.forge.sdk.memory.memstore.MemStore.add,1
4741,forge.forge.sdk.forge_log.ConsoleFormatter.__init__,1
4742,forge.forge.sdk.db.AgentDB.__init__,1
4743,forge.forge.sdk.agent.Agent.__init__,1
4744,forge.forge.sdk.db.AgentDB.list_tasks,1
4745,forge.forge.sdk.db.AgentDB.list_steps,1
4746,forge.forge.sdk.db.AgentDB.list_artifacts,1
4747,forge.forge.sdk.db.AgentDB.get_task,1
4748,forge.forge.sdk.db.AgentDB.get_artifact,1
4749,forge.forge.sdk.db.AgentDB.create_task,1
4750,forge.forge.sdk.db.AgentDB.create_artifact,1
4751,forge.forge.sdk.abilities.registry.AbilityRegister.register_abilities,1
4752,benchmark.agbenchmark.utils.data_types.AgentBenchmarkConfig.get_agent_home_directory,1
4753,TestBatsy2.SelfUpdatingModel.predict,1
4754,bytes.fromhex,1
4755,benchmark.agent_protocol_client.agent_protocol_client.rest.RESTResponse.__init__,1
4756,benchmark.agent_protocol_client.agent_protocol_client.models.task_request_body.TaskRequestBody.to_dict,1
4757,benchmark.agent_protocol_client.agent_protocol_client.models.task_request_body.TaskRequestBody.from_dict,1
4758,benchmark.agent_protocol_client.agent_protocol_client.models.task_all_of.TaskAllOf.to_dict,1
4759,benchmark.agent_protocol_client.agent_protocol_client.models.task_all_of.TaskAllOf.from_dict,1
4760,benchmark.agent_protocol_client.agent_protocol_client.models.task.Task.to_dict,1
4761,benchmark.agent_protocol_client.agent_protocol_client.models.task.Task.from_dict,1
4762,benchmark.agent_protocol_client.agent_protocol_client.models.step_result.StepResult.to_dict,1
4763,benchmark.agent_protocol_client.agent_protocol_client.models.step_result.StepResult.from_dict,1
4764,benchmark.agent_protocol_client.agent_protocol_client.models.step_request_body.StepRequestBody.to_dict,1
4765,benchmark.agent_protocol_client.agent_protocol_client.models.step_request_body.StepRequestBody.from_dict,1
4766,benchmark.agent_protocol_client.agent_protocol_client.models.step_all_of.StepAllOf.to_dict,1
4767,benchmark.agent_protocol_client.agent_protocol_client.models.step_all_of.StepAllOf.from_dict,1
4768,benchmark.agent_protocol_client.agent_protocol_client.models.step.Step.to_dict,1
4769,benchmark.agent_protocol_client.agent_protocol_client.models.step.Step.from_dict,1
4770,benchmark.agent_protocol_client.agent_protocol_client.models.pagination.Pagination.to_dict,1
4771,benchmark.agent_protocol_client.agent_protocol_client.models.pagination.Pagination.from_dict,1
4772,benchmark.agent_protocol_client.agent_protocol_client.models.artifacts.Artifacts.to_dict,1
4773,benchmark.agent_protocol_client.agent_protocol_client.models.artifacts.Artifacts.from_dict,1
4774,benchmark.agent_protocol_client.agent_protocol_client.models.artifact.Artifact.to_dict,1
4775,benchmark.agent_protocol_client.agent_protocol_client.models.artifact.Artifact.from_dict,1
4776,benchmark.agent_protocol_client.agent_protocol_client.configuration.Configuration.get_host_settings,1
4777,benchmark.agent_protocol_client.agent_protocol_client.configuration.Configuration.get_default,1
4778,benchmark.agent_protocol_client.agent_protocol_client.configuration.Configuration.__init__,1
4779,benchmark.agent_protocol_client.agent_protocol_client.configuration.Configuration.logger_format,1
4780,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient._apply_auth_params,1
4781,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient.__init__,1
4782,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_file,1
4783,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient.pool,1
4784,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient._ApiClient__call_api,1
4785,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient.user_agent,1
4786,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient.close,1
4787,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_object,1
4788,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_date,1
4789,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_datetime,1
4790,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_primitive,1
4791,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_model,1
4792,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient.parameters_to_url_query,1
4793,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient.deserialize,1
4794,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient.files_parameters,1
4795,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient.update_params_for_auth,1
4796,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient.parameters_to_tuples,1
4797,benchmark.agent_protocol_client.agent_protocol_client.api_client.ApiClient.request,1
4798,autogpts.tAgent.forge.sdk.workspace.LocalWorkspace.read,1
4799,autogpts.tAgent.forge.sdk.workspace.LocalWorkspace.exists,1
4800,autogpts.tAgent.forge.sdk.workspace.LocalWorkspace.delete,1
4801,autogpts.tAgent.forge.sdk.workspace.LocalWorkspace.list,1
4802,autogpts.tAgent.forge.sdk.prompting.PromptEngine.get_closest_match,1
4803,autogpts.tAgent.forge.sdk.memory.memstore.MemStore.update,1
4804,autogpts.tAgent.forge.sdk.memory.memstore.MemStore.query,1
4805,autogpts.tAgent.forge.sdk.memory.memstore.MemStore.get,1
4806,autogpts.tAgent.forge.sdk.memory.memstore.MemStore.delete,1
4807,autogpts.tAgent.forge.sdk.memory.memstore.MemStore.add,1
4808,autogpts.tAgent.forge.sdk.forge_log.ConsoleFormatter.__init__,1
4809,autogpts.tAgent.forge.sdk.db.AgentDB.__init__,1
4810,autogpts.tAgent.forge.sdk.agent.Agent.__init__,1
4811,autogpts.tAgent.forge.sdk.db.AgentDB.list_tasks,1
4812,autogpts.tAgent.forge.sdk.db.AgentDB.list_steps,1
4813,autogpts.tAgent.forge.sdk.db.AgentDB.list_artifacts,1
4814,autogpts.tAgent.forge.sdk.db.AgentDB.get_task,1
4815,autogpts.tAgent.forge.sdk.db.AgentDB.get_artifact,1
4816,autogpts.tAgent.forge.sdk.db.AgentDB.create_task,1
4817,autogpts.tAgent.forge.sdk.db.AgentDB.create_artifact,1
4818,autogpts.tAgent.forge.sdk.abilities.registry.AbilityRegister.__init__,1
4819,autogpts.tAgent.forge.sdk.abilities.registry.AbilityRegister.register_abilities,1
4820,openai.wandb_logger.WandbLogger._log_fine_tune,1
4821,openai.wandb_logger.WandbLogger._get_wandb_run,1
4822,openai.wandb_logger.WandbLogger._log_artifacts,1
4823,openai.wandb_logger.WandbLogger._get_config,1
4824,openai.wandb_logger.WandbLogger._log_artifact_inputs,1
4825,openai.wandb_logger.WandbLogger._get_wandb_artifact,1
4826,openai.wandb_logger.WandbLogger._make_table,1
4827,openai.openai_response.OpenAIResponse.organization,1
4828,openai.openai_response.OpenAIResponse.response_ms,1
4829,openai.upload_progress.CancelledError.__init__,1
4830,requests.sessions.Session.__enter__,1
4831,requests.structures.CaseInsensitiveDict.__setitem__,1
4832,openai.api_resources.file.File.acreate,1
4833,object.__delattr__,1
4834,openai.openai_object.OpenAIObject.__copy__,1
4835,openai.openai_object.OpenAIObject.construct_from,1
4836,openai.error.OpenAIError.construct_error_object,1
